pollster_id,pollster,methodology,numeric_grade,pollscore,sample_size,pct,party,answer
1491,Capitol Weekly,NA,NA,NA,1044,2,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,47,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,42,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,42,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,39,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,10,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,45,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,41,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,45,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,41,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,46,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,42,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,41,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,38,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,11,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,41,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,37,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,617,10,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,43,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,38,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,544,10,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,43,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,49,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,43,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,46,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,42,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,46,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,43,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,49,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,39,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,43,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,7,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,40,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,46,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,6,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,37,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,46,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,640,8,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,38,0,0
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,49,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Online Panel,NA,NA,549,6,NA,NA
326,MRG (Marketing Resource Group),NA,1.8,0.1,600,36,0,NA
326,MRG (Marketing Resource Group),NA,1.8,0.1,600,39,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,708,50,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,708,36,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,708,51,0,0
460,SurveyUSA,Online Panel,2.8,-1.3,708,36,1,1
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,40,0,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,44,1,1
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,5,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,36,0,0
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,44,1,1
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,6,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,1,NA,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,45,0,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,48,1,1
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,43,0,NA
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,47,1,1
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,46,0,0
1812,Manhattan Institute,Online Panel/Text-to-Web,NA,NA,2100,48,1,1
383,PPP,IVR/Text,1.4,0,653,47,0,NA
383,PPP,IVR/Text,1.4,0,653,46,1,1
383,PPP,IVR/Text,1.4,0,568,46,0,NA
383,PPP,IVR/Text,1.4,0,568,47,1,1
383,PPP,IVR/Text,1.4,0,568,46,0,0
383,PPP,IVR/Text,1.4,0,568,48,1,1
383,PPP,IVR/Text,1.4,0,568,52,0,NA
383,PPP,IVR/Text,1.4,0,568,45,1,1
383,PPP,IVR/Text,1.4,0,568,44,0,NA
383,PPP,IVR/Text,1.4,0,568,45,1,1
383,PPP,IVR/Text,1.4,0,568,43,0,NA
383,PPP,IVR/Text,1.4,0,568,48,1,1
383,PPP,IVR/Text,1.4,0,568,40,0,NA
383,PPP,IVR/Text,1.4,0,568,42,1,1
383,PPP,IVR/Text,1.4,0,568,39,0,NA
383,PPP,IVR/Text,1.4,0,568,45,1,1
383,PPP,IVR/Text,1.4,0,537,44,0,NA
383,PPP,IVR/Text,1.4,0,537,47,1,1
383,PPP,IVR/Text,1.4,0,537,45,0,0
383,PPP,IVR/Text,1.4,0,537,51,1,1
383,PPP,IVR/Text,1.4,0,537,42,0,NA
383,PPP,IVR/Text,1.4,0,537,50,1,1
383,PPP,IVR/Text,1.4,0,537,42,0,NA
383,PPP,IVR/Text,1.4,0,537,51,1,1
383,PPP,IVR/Text,1.4,0,537,41,0,NA
383,PPP,IVR/Text,1.4,0,537,50,1,1
383,PPP,IVR/Text,1.4,0,537,47,0,NA
383,PPP,IVR/Text,1.4,0,537,46,1,1
383,PPP,IVR/Text,1.4,0,537,37,0,NA
383,PPP,IVR/Text,1.4,0,537,50,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,46,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,44,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,48,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,45,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,38,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,36,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,9,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,2,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,40,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,38,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,7,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,2,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,48,0,0
1424,Siena/NYT,Live Phone,3,-1.5,661,44,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,49,0,0
1424,Siena/NYT,Live Phone,3,-1.5,661,44,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,41,0,0
1424,Siena/NYT,Live Phone,3,-1.5,661,38,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,9,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,1,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,43,0,0
1424,Siena/NYT,Live Phone,3,-1.5,661,39,1,1
1424,Siena/NYT,Live Phone,3,-1.5,661,7,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,1,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,661,0,NA,NA
1624,J.L. Partners,NA,1.6,0.2,513,40,0,NA
1624,J.L. Partners,NA,1.6,0.2,513,46,1,1
1624,J.L. Partners,NA,1.6,0.2,513,4,NA,NA
1624,J.L. Partners,NA,1.6,0.2,513,2,NA,NA
383,PPP,IVR/Text,1.4,0,596,43,0,NA
383,PPP,IVR/Text,1.4,0,596,51,1,1
383,PPP,IVR/Text,1.4,0,596,44,0,0
383,PPP,IVR/Text,1.4,0,596,52,1,1
383,PPP,IVR/Text,1.4,0,596,45,0,NA
383,PPP,IVR/Text,1.4,0,596,49,1,1
383,PPP,IVR/Text,1.4,0,596,44,0,NA
383,PPP,IVR/Text,1.4,0,596,51,1,1
383,PPP,IVR/Text,1.4,0,596,46,0,NA
383,PPP,IVR/Text,1.4,0,596,49,1,1
383,PPP,IVR/Text,1.4,0,596,43,0,NA
383,PPP,IVR/Text,1.4,0,596,46,1,1
383,PPP,IVR/Text,1.4,0,596,41,0,NA
383,PPP,IVR/Text,1.4,0,596,47,1,1
383,PPP,IVR/Text,1.4,0,548,47,0,NA
383,PPP,IVR/Text,1.4,0,548,47,1,1
383,PPP,IVR/Text,1.4,0,548,48,0,0
383,PPP,IVR/Text,1.4,0,548,49,1,1
383,PPP,IVR/Text,1.4,0,548,47,0,NA
383,PPP,IVR/Text,1.4,0,548,46,1,1
383,PPP,IVR/Text,1.4,0,548,48,0,NA
383,PPP,IVR/Text,1.4,0,548,48,1,1
383,PPP,IVR/Text,1.4,0,548,47,0,NA
383,PPP,IVR/Text,1.4,0,548,46,1,1
383,PPP,IVR/Text,1.4,0,548,46,0,NA
383,PPP,IVR/Text,1.4,0,548,44,1,1
383,PPP,IVR/Text,1.4,0,548,47,0,NA
383,PPP,IVR/Text,1.4,0,548,47,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,44,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,45,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,38,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,41,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,8,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,2,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,40,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,42,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,7,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,2,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,46,0,0
1424,Siena/NYT,Live Phone,3,-1.5,872,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,47,0,0
1424,Siena/NYT,Live Phone,3,-1.5,872,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,40,0,0
1424,Siena/NYT,Live Phone,3,-1.5,872,42,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,7,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,3,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,42,0,0
1424,Siena/NYT,Live Phone,3,-1.5,872,43,1,1
1424,Siena/NYT,Live Phone,3,-1.5,872,6,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,2,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1424,Siena/NYT,Live Phone,3,-1.5,872,0,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,43,0,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,46,1,1
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,40,0,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,43,1,1
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,7,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,1,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,1,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,44,0,0
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2295,48,1,1
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,42,0,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,45,1,1
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,38,0,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,42,1,1
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,8,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,1,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,1,NA,NA
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,43,0,0
1800,Noble Predictive Insights,Online Panel/Text-to-Web,2.4,-0.4,2535,47,1,1
1878,SoCal Research,Online Ad,NA,NA,1000,47,0,NA
1878,SoCal Research,Online Ad,NA,NA,1000,44,1,1
1878,SoCal Research,Online Ad,NA,NA,1000,47,0,0
1878,SoCal Research,Online Ad,NA,NA,1000,47,1,1
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,50,0,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,48,1,1
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,42,0,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,43,1,1
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,8,NA,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,3,NA,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,2,NA,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,0,NA,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,50,0,0
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,49,1,1
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,49,0,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,49,1,1
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,50,0,NA
1205,Marist,Live Phone/Online Panel,2.9,-0.9,1174,48,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,419,39,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,419,43,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,419,7,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,419,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,419,1,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,41,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,45,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,5,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,433,40,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,433,46,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,433,6,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,433,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,433,1,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,43,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,42,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,6,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,1,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,465,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,420,42,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,420,44,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,420,4,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,420,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,420,1,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,719,40,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,719,45,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,719,6,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,719,0,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,719,1,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,41,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,44,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,10,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,1,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,3,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,48,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,48,0,0
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,48,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,48,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1210,48,1,1
1347,Cygnal,Online Panel/Text-to-Web,2.1,-1.1,600,39.4,0,NA
1347,Cygnal,Online Panel/Text-to-Web,2.1,-1.1,600,51.4,1,1
568,YouGov,Online Panel,3,-1.1,1443,40,0,NA
568,YouGov,Online Panel,3,-1.1,1443,43,1,1
568,YouGov,Online Panel,3,-1.1,1443,4,NA,NA
568,YouGov,Online Panel,3,-1.1,1443,1,NA,NA
568,YouGov,Online Panel,3,-1.1,1443,1,NA,NA
568,YouGov,Online Panel,3,-1.1,1443,38,0,0
568,YouGov,Online Panel,3,-1.1,1443,42,1,1
568,YouGov,Online Panel,3,-1.1,1443,5,NA,NA
568,YouGov,Online Panel,3,-1.1,1443,2,NA,NA
568,YouGov,Online Panel,3,-1.1,1443,1,NA,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,43,0,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,45,1,1
1292,Hart/POS,Live Phone,2.6,-0.7,800,37,0,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,40,1,1
1292,Hart/POS,Live Phone,2.6,-0.7,800,10,NA,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,3,NA,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,2,NA,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,1,NA,NA
1292,Hart/POS,Live Phone,2.6,-0.7,800,45,0,0
1292,Hart/POS,Live Phone,2.6,-0.7,800,47,1,1
241,Ipsos,Probability Panel,2.8,-0.9,2041,46,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,2041,46,1,1
241,Ipsos,Probability Panel,2.8,-0.9,2041,42,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,2041,43,1,1
241,Ipsos,Probability Panel,2.8,-0.9,2041,9,NA,NA
241,Ipsos,Probability Panel,2.8,-0.9,2041,2,NA,NA
241,Ipsos,Probability Panel,2.8,-0.9,2041,2,NA,NA
241,Ipsos,Probability Panel,2.8,-0.9,2041,49,0,0
241,Ipsos,Probability Panel,2.8,-0.9,2041,47,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,42,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,43,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,6,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,1,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,37,0,0
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,44,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,8,NA,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1101,1,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,49.8,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,50.2,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,39.9,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,43.7,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,6.1,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,1.2,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,0.8,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,42.8,0,0
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,49,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,40.2,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,48.3,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,37.7,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,47.8,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,39.1,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,48.9,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,42,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,48,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,41,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,48.3,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,42.2,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,46.9,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,38.9,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,48.6,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,37.9,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web,2.9,-1.1,1370,46.3,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,601,44,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,601,48,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,601,39,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,601,41,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,601,11,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,601,0,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,601,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,601,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,45,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,49,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,608,39,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,45,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,608,7,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,608,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,45,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,48,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,607,40,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,43,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,607,8,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,607,0,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,45,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,47,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,610,41,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,43,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,610,7,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,610,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,48,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,47,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,612,44,0,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,42,1,1
1302,Echelon Insights,Online Panel,2.7,-0.8,612,6,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,2,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,1,NA,NA
1302,Echelon Insights,Online Panel,2.7,-0.8,612,1,NA,NA
